t,right_hip1_joint,right_hip2_joint,right_thigh_joint,right_knee_joint,right_ankle_joint
16.132500,0.120162611,-0.000034779,-0.000108406,-0.715954339,0.427952207
16.135000,0.123377158,-0.000034278,-0.000106447,-0.718189929,0.429494661
16.137500,0.126649072,-0.000033762,-0.000104454,-0.720442089,0.431055445
16.140000,0.129976329,-0.000033231,-0.000102428,-0.722708069,0.432632951
16.142500,0.133356891,-0.000032686,-0.000100372,-0.724985124,0.434225582
16.145000,0.136788702,-0.000032127,-0.000098285,-0.727270522,0.435831757
16.147500,0.140269697,-0.000031553,-0.000096169,-0.729561547,0.437449914
16.150000,0.143797799,-0.000030965,-0.000094024,-0.731855500,0.439078511
16.152500,0.147370922,-0.000030362,-0.000091854,-0.734149705,0.440716026
16.155000,0.150986972,-0.000029746,-0.000089657,-0.736441512,0.442360960
16.157500,0.154643849,-0.000029116,-0.000087436,-0.738728296,0.444011841
16.160000,0.158339451,-0.000028473,-0.000085191,-0.741007467,0.445667220
16.162500,0.162071671,-0.000027816,-0.000082924,-0.743276467,0.447325679
16.165000,0.165838402,-0.000027146,-0.000080636,-0.745532776,0.448985824
16.167500,0.169637536,-0.000026463,-0.000078329,-0.747773913,0.450646294
16.170000,0.173710361,-0.000025722,-0.000075887,-0.750211355,0.452467871
16.172500,0.177339413,-0.000025066,-0.000073682,-0.752218342,0.454010454
16.175000,0.181446671,-0.000024305,-0.000071218,-0.754583539,0.455810140
16.177500,0.185354027,-0.000023583,-0.000068875,-0.756736639,0.457493840
16.180000,0.189277359,-0.000022852,-0.000066520,-0.758855082,0.459165963
16.182500,0.193220579,-0.000022109,-0.000064151,-0.760944431,0.460829110
16.185000,0.197181804,-0.000021355,-0.000061769,-0.763002851,0.462482309
16.187500,0.201158980,-0.000020591,-0.000059374,-0.765028268,0.464124489
16.190000,0.205150057,-0.000019817,-0.000056969,-0.767018657,0.465754612
16.192500,0.209152999,-0.000019034,-0.000054553,-0.768972051,0.467371675
16.195000,0.213165784,-0.000018241,-0.000052129,-0.770886546,0.468974711
16.197500,0.217186406,-0.000017439,-0.000049696,-0.772760301,0.470562786
16.200000,0.221212874,-0.000016629,-0.000047257,-0.774591542,0.472135004
16.202500,0.225243219,-0.000015811,-0.000044813,-0.776378559,0.473690504
16.205000,0.229275486,-0.000014986,-0.000042364,-0.778119712,0.475228460
16.207500,0.233307743,-0.000014154,-0.000039911,-0.779813427,0.476748080
16.210000,0.237338080,-0.000013316,-0.000037456,-0.781458204,0.478248608
16.212500,0.241364607,-0.000012472,-0.000034999,-0.783052610,0.479729321
16.215000,0.245385459,-0.000011623,-0.000032542,-0.784595287,0.481189530
16.217500,0.249398795,-0.000010769,-0.000030085,-0.786084949,0.482628581
16.220000,0.253402798,-0.000009912,-0.000027630,-0.787520385,0.484045852
16.222500,0.257395681,-0.000009050,-0.000025178,-0.788900457,0.485440753
16.225000,0.261375682,-0.000008186,-0.000022730,-0.790224103,0.486812727
16.227500,0.265341067,-0.000007320,-0.000020286,-0.791490337,0.488161249
16.230000,0.269290132,-0.000006452,-0.000017847,-0.792698251,0.489485825
16.232500,0.273221205,-0.000005582,-0.000015415,-0.793847013,0.490785992
16.235000,0.277132644,-0.000004712,-0.000012991,-0.794935867,0.492061317
16.237500,0.281022838,-0.000003843,-0.000010575,-0.795964139,0.493311398
16.240000,0.284890211,-0.000002974,-0.000008169,-0.796931229,0.494535861
16.242500,0.288733220,-0.000002106,-0.000005773,-0.797836618,0.495734362
16.245000,0.292550358,-0.000001240,-0.000003388,-0.798679866,0.496906586
16.247500,0.296340151,-0.000000376,-0.000001015,-0.799460611,0.498052245
16.250000,0.300101165,0.000000485,0.000001344,-0.800178570,0.499171079
16.252500,0.303974793,0.000001375,0.000003782,-0.801124351,0.500380386
16.255000,0.308033751,0.000002314,0.000006344,-0.802447050,0.501740044
16.257500,0.312247422,0.000003297,0.000009012,-0.804085197,0.503224448
16.260000,0.316598330,0.000004321,0.000011774,-0.806004483,0.504818831
16.262500,0.321074347,0.000005385,0.000014623,-0.808181570,0.506512772
16.265000,0.325665863,0.000006487,0.000017553,-0.810598309,0.508297865
16.267500,0.330364682,0.000007629,0.000020558,-0.813239483,0.510166828
16.270000,0.335163492,0.000008808,0.000023635,-0.816091719,0.512113077
16.272500,0.340055569,0.000010025,0.000026778,-0.819142887,0.514130489
16.275000,0.345034604,0.000011280,0.000029986,-0.822381737,0.516213277
16.277500,0.350094585,0.000012573,0.000033254,-0.825797669,0.518355899
16.280000,0.355229725,0.000013903,0.000036578,-0.829380575,0.520553017
16.282500,0.360434410,0.000015270,0.000039955,-0.833120735,0.522799455
16.285000,0.365703158,0.000016675,0.000043383,-0.837008746,0.525090184
16.287500,0.371030600,0.000018117,0.000046857,-0.841035463,0.527420312
16.290000,0.376411456,0.000019595,0.000050376,-0.845191968,0.529785070
16.292500,0.381840524,0.000021110,0.000053936,-0.849469536,0.532179817
16.295000,0.387312668,0.000022661,0.000057533,-0.853859623,0.534600032
16.297500,0.392822814,0.000024248,0.000061166,-0.858353846,0.537041319
16.300000,0.398365944,0.000025870,0.000064831,-0.862943977,0.539499407
16.302500,0.403937092,0.000027527,0.000068525,-0.867621934,0.541970154
16.305000,0.409531342,0.000029218,0.000072246,-0.872379779,0.544449543
16.307500,0.415143828,0.000030943,0.000075990,-0.877209713,0.546933693
16.310000,0.420769731,0.000032701,0.000079755,-0.882104078,0.549418855
16.312500,0.426404283,0.000034490,0.000083538,-0.887055352,0.551901415
16.315000,0.432042763,0.000036311,0.000087336,-0.892056154,0.554377896
16.317500,0.437680500,0.000038162,0.000091147,-0.897099239,0.556844957
16.320000,0.443312873,0.000040042,0.000094967,-0.902177504,0.559299398
16.322500,0.448935314,0.000041949,0.000098795,-0.907283988,0.561738155
16.325000,0.454543305,0.000043884,0.000102626,-0.912411870,0.564158302
16.327500,0.460132383,0.000045844,0.000106459,-0.917554473,0.566557051
16.330000,0.465698140,0.000047828,0.000110291,-0.922705264,0.568931748
16.332500,0.471236222,0.000049834,0.000114119,-0.927857855,0.571279875
16.335000,0.476742333,0.000051862,0.000117941,-0.933006004,0.573599044
16.337500,0.482212238,0.000053909,0.000121753,-0.938143615,0.575887000
16.340000,0.487641757,0.000055974,0.000125553,-0.943264740,0.578141613
16.342500,0.493026775,0.000058055,0.000129339,-0.948363578,0.580360879
16.345000,0.498363235,0.000060150,0.000133107,-0.953434475,0.582542913
16.347500,0.503647147,0.000062257,0.000136855,-0.958471924,0.584685952
16.350000,0.508874582,0.000064374,0.000140581,-0.963470566,0.586788345
16.352500,0.514041679,0.000066500,0.000144281,-0.968425189,0.588848554
16.355000,0.519144641,0.000068631,0.000147953,-0.973330727,0.590865147
16.357500,0.524179742,0.000070767,0.000151595,-0.978182261,0.592836797
16.360000,0.529143321,0.000072904,0.000155203,-0.982975015,0.594762278
16.362500,0.534031790,0.000075040,0.000158776,-0.987704358,0.596640457
16.365000,0.538841629,0.000077173,0.000162310,-0.992365804,0.598470297
16.367500,0.543674331,0.000079351,0.000165870,-0.997071161,0.599301868
16.370000,0.548661444,0.000081648,0.000169536,-1.001975798,0.599595510
16.372500,0.553542159,0.000083930,0.000173147,-1.006777746,0.599624216
16.375000,0.558322738,0.000086199,0.000176703,-1.011483747,0.599644207
16.377500,0.562996322,0.000088452,0.000180202,-1.016085687,0.599662507
16.380000,0.567559634,0.000090683,0.000183640,-1.020579860,0.599679679
16.382500,0.572009750,0.000092891,0.000187015,-1.024963035,0.599695786
16.385000,0.576343848,0.000095073,0.000190323,-1.029232143,0.599710848
16.387500,0.580559195,0.000097226,0.000193564,-1.033384249,0.599724884
16.390000,0.584653143,0.000099346,0.000196733,-1.037416545,0.599737910
16.392500,0.588623132,0.000101431,0.000199830,-1.041326351,0.599749943
16.395000,0.592466686,0.000103478,0.000202851,-1.045111107,0.599760997
16.397500,0.596181416,0.000105483,0.000205794,-1.048768375,0.599771087
16.400000,0.599765019,0.000107445,0.000208657,-1.052295831,0.599780226
16.402500,0.603215280,0.000109360,0.000211437,-1.055691269,0.599788428
16.405000,0.606530072,0.000111224,0.000214133,-1.058952592,0.599795704
16.407500,0.609707355,0.000113037,0.000216741,-1.062077812,0.599802066
16.410000,0.612745179,0.000114794,0.000219260,-1.065065050,0.599807523
16.412500,0.615641681,0.000116493,0.000221687,-1.067912530,0.599812086
16.415000,0.618395089,0.000118131,0.000224021,-1.070618580,0.599815764
16.417500,0.621003720,0.000119705,0.000226259,-1.073181628,0.599818564
16.420000,0.623465984,0.000121214,0.000228399,-1.075600200,0.599820495
16.422500,0.625780380,0.000122654,0.000230439,-1.077872920,0.599821564
16.425000,0.627945498,0.000124024,0.000232378,-1.079998506,0.599821775
16.427500,0.629960024,0.000125320,0.000234213,-1.081975772,0.599821137
16.430000,0.631822733,0.000126541,0.000235943,-1.083803621,0.599819652
16.432500,0.633532496,0.000127685,0.000237565,-1.085481050,0.599817325
16.435000,0.635088274,0.000128749,0.000239079,-1.087007143,0.599814160
16.437500,0.636489128,0.000129732,0.000240482,-1.088381074,0.599810160
16.440000,0.637734208,0.000130631,0.000241772,-1.089602103,0.599805327
16.442500,0.638767201,0.000131333,0.000242768,-1.090604453,0.599464621
16.445000,0.639715470,0.000131996,0.000243702,-1.091535546,0.599456175
16.447500,0.640390669,0.000132503,0.000244454,-1.092196468,0.600000000
16.450000,0.641084804,0.000133036,0.000245205,-1.092880926,0.599879516
16.452500,0.641575850,0.000133454,0.000245818,-1.093363394,0.599444442
16.455000,0.641792875,0.000133643,0.000246105,-1.093574480,0.599848107
16.457500,0.641903202,0.000133772,0.000246321,-1.093682868,0.600000000
16.460000,0.641903202,0.000133772,0.000246321,-1.093682868,0.600000000
16.462500,0.641903202,0.000133772,0.000246321,-1.093682868,0.600000000
16.465000,0.641635382,0.000133721,0.000246266,-1.093439897,0.599359335
16.467500,0.641198488,0.000133569,0.000246100,-1.093023163,0.599520001
16.470000,0.640590733,0.000133320,0.000245817,-1.092436420,0.599611917
16.472500,0.639829138,0.000132987,0.000245427,-1.091698199,0.599642030
16.475000,0.638918832,0.000132575,0.000244932,-1.090814410,0.599612569
16.477500,0.637861677,0.000132084,0.000244332,-1.089787207,0.599524387
16.480000,0.636658682,0.000131515,0.000243629,-1.088617674,0.599377950
16.482500,0.634895212,0.000130690,0.000242657,-1.086866500,0.599312626
16.485000,0.633663882,0.000130110,0.000241919,-1.085682459,0.599148660
16.487500,0.631627783,0.000129139,0.000240734,-1.083672224,0.598963637
16.490000,0.629732368,0.000128242,0.000239626,-1.081812242,0.598823103
16.492500,0.627719929,0.000127284,0.000238423,-1.079842805,0.598627362
16.495000,0.625571115,0.000126251,0.000237111,-1.077740761,0.598368443
16.497500,0.623285532,0.000125146,0.000235692,-1.075505118,0.598046320
16.500000,0.620864407,0.000123969,0.000234165,-1.073137014,0.597661658
16.502500,0.618309190,0.000122721,0.000232531,-1.070637879,0.597215190
16.505000,0.615621439,0.000121406,0.000230792,-1.068009269,0.596707657
16.507500,0.612802804,0.000120023,0.000228948,-1.065252851,0.596139807
16.510000,0.609855036,0.000118576,0.000227001,-1.062370408,0.595512392
16.512500,0.606779973,0.000117067,0.000224952,-1.059363834,0.594826174
16.515000,0.603579552,0.000115497,0.000222803,-1.056235142,0.594081922
16.517500,0.600255797,0.000113869,0.000220554,-1.052986460,0.593280412
16.520000,0.596810828,0.000112185,0.000218208,-1.049620037,0.592422435
16.522500,0.593246853,0.000110448,0.000215767,-1.046138244,0.591508789
16.525000,0.589566170,0.000108660,0.000213232,-1.042543573,0.590540290
16.527500,0.585771167,0.000106823,0.000210605,-1.038838641,0.589517764
16.530000,0.581864319,0.000104941,0.000207887,-1.035026194,0.588442056
16.532500,0.577848191,0.000103016,0.000205082,-1.031109105,0.587314029
16.535000,0.573725432,0.000101050,0.000202192,-1.027090378,0.586134565
16.537500,0.569498778,0.000099046,0.000199218,-1.022973149,0.584904569
16.540000,0.565171049,0.000097008,0.000196163,-1.018760690,0.583624968
16.542500,0.560745151,0.000094937,0.000193030,-1.014456409,0.582296716
16.545000,0.556224073,0.000092838,0.000189821,-1.010063850,0.580920798
16.547500,0.551610885,0.000090712,0.000186538,-1.005586702,0.579498226
16.550000,0.546908741,0.000088562,0.000183185,-1.001028791,0.578030047
16.552500,0.542120875,0.000086391,0.000179764,-0.996394091,0.576517347
16.555000,0.537250601,0.000084203,0.000176278,-0.991686720,0.574961247
16.557500,0.532301313,0.000082000,0.000172730,-0.986910942,0.573362914
16.560000,0.527276482,0.000079785,0.000169123,-0.982071173,0.571723558
16.562500,0.522179660,0.000077560,0.000165459,-0.977171976,0.570044438
16.565000,0.517014473,0.000075328,0.000161743,-0.972218069,0.568326867
16.567500,0.511784623,0.000073093,0.000157977,-0.967214321,0.566572212
16.570000,0.506493889,0.000070856,0.000154165,-0.962165756,0.564781900
16.572500,0.501146123,0.000068621,0.000150309,-0.957077553,0.562957421
16.575000,0.495361628,0.000066149,0.000146027,-0.951512138,0.561140854
16.577500,0.490225120,0.000064068,0.000142299,-0.946716437,0.559394404
16.580000,0.484369762,0.000061630,0.000137960,-0.941132056,0.557516539
16.582500,0.478784160,0.000059344,0.000133794,-0.935880320,0.555747809
16.585000,0.473171704,0.000057080,0.000129611,-0.930630539,0.553948339
16.587500,0.467528983,0.000054836,0.000125411,-0.925377947,0.552116171
16.590000,0.461860103,0.000052613,0.000121197,-0.920128480,0.550253492
16.592500,0.456169440,0.000050414,0.000116973,-0.914888562,0.548362697
16.595000,0.450461441,0.000048242,0.000112742,-0.909664790,0.546446275
16.597500,0.444740617,0.000046097,0.000108509,-0.904463914,0.544506806
16.600000,0.439011544,0.000043981,0.000104277,-0.899292843,0.542546974
16.602500,0.433278856,0.000041896,0.000100050,-0.894158639,0.540569565
16.605000,0.427547248,0.000039844,0.000095832,-0.889068519,0.538577476
16.607500,0.421821473,0.000037826,0.000091627,-0.884029848,0.536573715
16.610000,0.416106340,0.000035843,0.000087437,-0.879050142,0.534561410
16.612500,0.410406711,0.000033897,0.000083268,-0.874137063,0.532543809
16.615000,0.404727502,0.000031988,0.000079123,-0.869298423,0.530524285
16.617500,0.399073684,0.000030118,0.000075005,-0.864542177,0.528506343
16.620000,0.393450275,0.000028287,0.000070918,-0.859876426,0.526493616
16.622500,0.387862350,0.000026496,0.000066866,-0.855309423,0.524489876
16.625000,0.382315036,0.000024746,0.000062853,-0.850849567,0.522499032
16.627500,0.376813515,0.000023037,0.000058883,-0.846505418,0.520525137
16.630000,0.371363030,0.000021371,0.000054958,-0.842285700,0.518572391
16.632500,0.365968890,0.000019746,0.000051084,-0.838199316,0.516645146
16.635000,0.360636479,0.000018164,0.000047262,-0.834255367,0.514747913
16.637500,0.355371269,0.000016625,0.000043498,-0.830463182,0.512885371
16.640000,0.350178842,0.000015130,0.000039794,-0.826832354,0.511062382
16.642500,0.345064914,0.000013677,0.000036156,-0.823372799,0.509284005
16.645000,0.340035373,0.000012268,0.000032585,-0.820094830,0.507555526
16.647500,0.335096337,0.000010902,0.000029087,-0.817009278,0.505882500
16.650000,0.330254239,0.000009579,0.000025665,-0.814127660,0.504270804
16.652500,0.325515944,0.000008301,0.000022324,-0.811462431,0.502726742
16.655000,0.320888957,0.000007066,0.000019069,-0.809027400,0.501257190
16.657500,0.316381754,0.000005876,0.000015904,-0.806838413,0.499869867
16.660000,0.312004409,0.000004731,0.000012837,-0.804914639,0.498573837
16.662500,0.307769938,0.000003632,0.000009874,-0.803281323,0.497380596
16.665000,0.303698145,0.000002583,0.000007030,-0.801977651,0.496307220
16.667500,0.299824441,0.000001590,0.000004325,-0.801074820,0.495383598
16.670000,0.295999624,0.000000616,0.000001664,-0.800267498,0.494488332
16.672500,0.292150804,-0.000000357,-0.000001001,-0.799404989,0.493561683
16.675000,0.288276671,-0.000001329,-0.000003670,-0.798482183,0.492602205
16.677500,0.284378514,-0.000002300,-0.000006343,-0.797499148,0.491610513
16.680000,0.280457756,-0.000003268,-0.000009019,-0.796456217,0.490587299
16.682500,0.276515862,-0.000004235,-0.000011698,-0.795353818,0.489533264
16.685000,0.272554335,-0.000005198,-0.000014379,-0.794192461,0.488449116
16.687500,0.268574718,-0.000006158,-0.000017060,-0.792972743,0.487335569
16.690000,0.264578590,-0.000007114,-0.000019742,-0.791695344,0.486193349
16.692500,0.260567567,-0.000008065,-0.000022423,-0.790361031,0.485023189
16.695000,0.256543299,-0.000009011,-0.000025102,-0.788970652,0.483825831
16.697500,0.252507471,-0.000009952,-0.000027779,-0.787525139,0.482602028
16.700000,0.248461801,-0.000010886,-0.000030453,-0.786025504,0.481352546
16.702500,0.244408038,-0.000011814,-0.000033122,-0.784472842,0.480078162
16.705000,0.240347962,-0.000012734,-0.000035786,-0.782868330,0.478779665
16.707500,0.236283385,-0.000013646,-0.000038443,-0.781213222,0.477457859
16.710000,0.232216145,-0.000014550,-0.000041093,-0.779508852,0.476113563
16.712500,0.228148108,-0.000015445,-0.000043735,-0.777756631,0.474747609
16.715000,0.224081168,-0.000016331,-0.000046367,-0.775958046,0.473360847
16.717500,0.220017242,-0.000017207,-0.000048990,-0.774114662,0.471954143
16.720000,0.215958273,-0.000018072,-0.000051600,-0.772228114,0.470528382
16.722500,0.211906225,-0.000018926,-0.000054198,-0.770300112,0.469084467
16.725000,0.207863084,-0.000019769,-0.000056782,-0.768332437,0.467623320
16.727500,0.203830857,-0.000020601,-0.000059352,-0.766326939,0.466145883
16.730000,0.199811570,-0.000021420,-0.000061906,-0.764285537,0.464653120
16.732500,0.195807264,-0.000022226,-0.000064443,-0.762210215,0.463146016
16.735000,0.191819999,-0.000023020,-0.000066961,-0.760103022,0.461625579
